mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.12105312347412109,0.027971760047948876,0.023923730850219725,0.0009575636543004041,0.8,0.1,3,1,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.5433070866141733,0.5521653543307087,0.30371203599550056,0.5770528683914511,0.4454443194600675,0.4843363329583802,0.10080913374993297,56,0.977973119739343,0.9771585663860982,0.9856627296587926,0.9698490813648293,0.9697178477690289,0.9760722689836182,0.005930884330608916
0.1752927303314209,0.007982994320710588,0.025999975204467774,0.002885132810265853,0.8,0.1,3,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.5590551181102362,0.514763779527559,0.3340832395950507,0.5725534308211473,0.47075365579302586,0.4902418447694038,0.08588025215390954,38,0.9952823784957915,0.996639967417866,0.9988517060367454,0.9947506561679791,0.9933070866141732,0.9957663589465111,0.0018759780405985338
0.19050335884094238,0.06232739870225791,0.024961519241333007,0.0016125333066466013,0.8,0.1,3,1,200,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5295275590551182,0.5433070866141732,0.3194600674915635,0.5871766029246344,0.4904386951631047,0.4939820022497187,0.09257661139614394,28,0.9955199565571545,0.9950448004344284,0.9977034120734909,0.9900918635170605,0.991732283464567,0.9940184632093402,0.0027397628172292797
0.30933690071105957,0.04529902589015511,0.02590975761413574,0.002364804987207091,0.8,0.1,3,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.5639763779527559,0.5078740157480315,0.3532058492688414,0.5658042744656918,0.4730033745781777,0.49277277840269973,0.07810423344592288,30,0.9992872658159109,0.9993551452620146,0.9997703412073491,0.9998031496062992,0.9992125984251968,0.9994857000633541,0.00025011997307139753
0.32236785888671876,0.08828804263825309,0.027434062957763673,0.002191680252595922,0.8,0.1,3,1,400,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 1.0}",0.5078740157480315,0.5275590551181102,0.3194600674915636,0.5995500562429696,0.4926884139482564,0.4894263217097863,0.09254277767475952,40,0.9998642411077926,0.9995927233233777,0.9998687664041995,0.9982939632545932,0.9995406824146982,0.9994320753009323,0.000584870708206579
0.1454698085784912,0.04505749881194487,0.025538873672485352,0.001685286880304633,0.8,0.1,3,3,100,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.44488188976377957,0.4832677165354331,0.36220472440944884,0.5809898762654668,0.43588301462317214,0.4614454443194601,0.07147529980869677,104,0.9270974748846048,0.9314417594352431,0.9493766404199476,0.9192913385826772,0.9205708661417322,0.929555615892841,0.010849461966135211
0.16881070137023926,0.09943299790630031,0.0463566780090332,0.036296823233344135,0.8,0.1,3,3,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.5098425196850394,0.48523622047244086,0.35545556805399325,0.5101237345331833,0.4178852643419573,0.4557086614173228,0.06040636329418348,121,0.9448140103176759,0.9445085528102091,0.9696850393700788,0.9299212598425198,0.9324475065616799,0.9442752737804326,0.014084989435522182
0.20265746116638184,0.014140470798691285,0.02760658264160156,0.003157957064186708,0.8,0.1,3,3,200,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.5364173228346457,0.45866141732283466,0.3903262092238471,0.6484814398200225,0.40382452193475815,0.4875421822272217,0.0954818460621882,50,0.9646348085799621,0.9628699429812653,0.9766076115485565,0.9648950131233596,0.9438648293963255,0.9625744411258937,0.010551748034998053
0.21495323181152343,0.044986821213345046,0.024330997467041017,0.0012271739919180577,0.8,0.1,3,3,200,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.501968503937008,0.4832677165354331,0.37570303712035996,0.5236220472440944,0.4476940382452193,0.46645106861642294,0.05176840747982549,89,0.9739342926961716,0.9702348628835189,0.9863188976377952,0.9601706036745405,0.9595472440944881,0.9700411801973029,0.009876324202920466
0.43341522216796874,0.09272531008393552,0.026295948028564452,0.0011850365210167625,0.8,0.1,3,3,400,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.5462598425196851,0.4665354330708662,0.4195725534308211,0.640607424071991,0.39932508436445446,0.49446006749156357,0.08886040345703303,26,0.9832337768123812,0.984251968503937,0.9875656167979002,0.9844488188976379,0.9690616797900262,0.9817123721603765,0.006489265793372549
0.2932435989379883,0.10346086069600094,0.02683281898498535,0.0018087932500406782,0.8,0.1,3,3,400,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 400, 'model__subsample': 1.0}",0.47539370078740156,0.4832677165354331,0.36670416197975253,0.5404949381327334,0.4634420697412824,0.46586051743532064,0.05621747172303912,92,0.9889356502850937,0.9886641325006789,0.9933398950131234,0.9846456692913386,0.980479002624672,0.9872128699429812,0.004348564351026248
0.18381543159484864,0.07856194824290688,0.02976961135864258,0.005983636458393899,0.8,0.1,4,1,100,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.5374015748031497,0.46358267716535434,0.3228346456692913,0.5264341957255343,0.47412823397075365,0.46487626546681665,0.07656682482467743,94,0.9895805050230791,0.9937211512354059,0.9972112860892389,0.9920603674540682,0.9899606299212599,0.9925067879446103,0.0027875553686317555
0.18338570594787598,0.05586406134317046,0.03231091499328613,0.01427950568831959,0.8,0.1,4,1,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.5374015748031497,0.5541338582677166,0.35545556805399325,0.5410573678290214,0.45106861642294716,0.4878233970753656,0.07557920967195907,48,0.9885962530545751,0.9964702688026066,0.9971128608923885,0.986482939632546,0.9893700787401576,0.9916064802244549,0.004342586667030143
0.29217162132263186,0.14976156490726925,0.027124977111816405,0.0027202340114572247,0.8,0.1,4,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.5836614173228346,0.47933070866141736,0.34870641169853767,0.5905511811023622,0.45725534308211474,0.4919010123734533,0.0894593274122076,35,0.9991515069237035,0.9991515069237035,0.9997703412073491,0.9988188976377953,0.9982939632545932,0.9990372431894288,0.00048242822207387765
0.2401887893676758,0.07716953006370493,0.03041229248046875,0.00726399211925083,0.8,0.1,4,1,200,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5275590551181103,0.5580708661417323,0.3925759280089989,0.5601799775028121,0.4971878515185602,0.5071147356580428,0.06172211728462226,8,0.998778169970133,0.9996606027694814,0.9998031496062992,0.9981627296587927,0.9979002624671917,0.9988609828943795,0.0007673942087810327
0.49680161476135254,0.16027818117008064,0.02919631004333496,0.0032627914083466865,0.8,0.1,4,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.5738188976377953,0.45866141732283466,0.34870641169853767,0.5658042744656918,0.43475815523059613,0.47634983127109115,0.08466156904958742,73,0.9998981808308444,0.9998303013847407,0.9999671916010499,1.0,1.0,0.9999391347633271,6.590640195584181e-05
0.44346985816955564,0.1251198504247197,0.02765069007873535,0.0022738954896753083,0.8,0.1,4,1,400,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 1.0}",0.5187007874015748,0.5482283464566929,0.36782902137232854,0.579302587176603,0.484814398200225,0.4997750281214848,0.07302617368584434,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.17807178497314452,0.11973545145608298,0.035189580917358396,0.01865209540155198,0.8,0.1,4,3,100,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.4921259842519685,0.47047244094488194,0.3543307086614173,0.5719910011248595,0.43419572553430824,0.46462317210348714,0.0712863610063759,95,0.9373812109693185,0.9346999728482215,0.9514107611548557,0.9281496062992126,0.9366141732283463,0.9376511448999908,0.007608730069033667
0.25703091621398927,0.0831944165598381,0.02877187728881836,0.0069240528307988256,0.8,0.1,4,3,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.5433070866141733,0.5059055118110236,0.3509561304836895,0.5292463442069741,0.43757030371203604,0.4733970753655793,0.07118804884769568,80,0.9579826228617975,0.9637523757806137,0.97752624671916,0.9507874015748031,0.9380577427821523,0.9576212779437053,0.013140490759710322
0.18557500839233398,0.0258073830088262,0.02769618034362793,0.0032317344023244337,0.8,0.1,4,3,200,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.5354330708661417,0.4645669291338582,0.3689538807649044,0.6338582677165354,0.41169853768278974,0.48290213723284586,0.09374176221513669,59,0.971660331251697,0.9712869942981266,0.9792650918635171,0.9706036745406823,0.9584645669291338,0.9702561317766314,0.006683675681489659
0.2112873077392578,0.021361053735324202,0.028072595596313477,0.004445777771989142,0.8,0.1,4,3,200,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5078740157480315,0.5187007874015748,0.3610798650168729,0.577615298087739,0.4403824521934758,0.4811304836895388,0.07417360278687746,64,0.9828265001357589,0.9833016562584849,0.9887139107611549,0.9762139107611549,0.9706692913385827,0.9803450538510272,0.006254975025820818
0.314389705657959,0.03472942533321412,0.0295133113861084,0.0044305768465212735,0.8,0.1,4,3,400,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 3, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.5639763779527559,0.4714566929133859,0.3880764904386952,0.6124859392575928,0.4111361079865017,0.48942632170978617,0.08651639587897657,41,0.9856434971490633,0.9862883518870487,0.9881889763779527,0.9900918635170604,0.9792650918635171,0.9858955561589283,0.0036619571473776123
0.31479506492614745,0.02604091658843402,0.025891971588134766,0.0014275708842099199,0.8,0.1,4,3,400,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_weight': 3, 'model__n_estimators': 400, 'model__subsample': 1.0}",0.4940944881889764,0.5108267716535433,0.3633295838020248,0.5821147356580427,0.4550056242969629,0.48107424071991006,0.07184329969227835,65,0.9918544664675536,0.9937550909584578,0.9938320209973753,0.9918307086614173,0.9850393700787401,0.9912623314327089,0.0032315964815725863
0.20725245475769044,0.07126885650898977,0.04422879219055176,0.013688646843595869,1.0,0.03,2,1,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.38877952755905515,0.43799212598425197,0.327896512935883,0.5078740157480315,0.5281214848143982,0.438132733408324,0.07422884189330674,144,0.8344080912299755,0.8514458322020093,0.8717847769028871,0.8238517060367453,0.8397637795275591,0.8442508371798354,0.016389165174853032
0.2163827896118164,0.029930365842483198,0.03865847587585449,0.014462668887764629,1.0,0.03,2,1,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.5049212598425197,0.41633858267716534,0.3352080989876266,0.5573678290213724,0.6282339707536558,0.4884139482564679,0.10319269186626621,45,0.82025522671735,0.8249728482215586,0.8504265091863517,0.8194225721784778,0.8437992125984253,0.8317752737804327,0.012837580781069599
0.1898679256439209,0.05640492783394612,0.025358963012695312,0.0023677696183806237,1.0,0.03,2,1,200,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.4389763779527559,0.4635826771653543,0.312710911136108,0.5388076490438696,0.5292463442069741,0.4566647919010124,0.08136213815595886,115,0.8879649742058106,0.8949565571544936,0.9370406824146982,0.8768044619422573,0.8939632545931759,0.8981459860620872,0.02049184597753142
0.12533836364746093,0.02066394249216659,0.03309741020202637,0.017295818336866067,1.0,0.03,2,1,200,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5236220472440944,0.4876968503937008,0.33914510686164234,0.594488188976378,0.5523059617547806,0.4994516310461193,0.08745981157236742,15,0.8598968232419223,0.869875101819169,0.9118110236220472,0.869488188976378,0.8771981627296588,0.877653860077835,0.017941120941764428
0.21468515396118165,0.006097418881270321,0.02519960403442383,0.002499626294601859,1.0,0.03,2,1,400,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.4655511811023622,0.4655511811023622,0.32395950506186727,0.561304836895388,0.47300337457817776,0.4578740157480315,0.07612858355427092,113,0.9491582948683138,0.9344284550638067,0.9697178477690288,0.9367782152230971,0.9372703412073491,0.9454706308263191,0.01316251404540782
0.2005993366241455,0.011996208953728755,0.025149202346801756,0.0019731184003310073,1.0,0.03,2,1,400,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 1.0}",0.515748031496063,0.48523622047244097,0.3554555680539933,0.6265466816647919,0.4735658042744657,0.491310461192351,0.08682666803363003,36,0.9332745044800435,0.921497420581048,0.9504265091863517,0.933005249343832,0.9291338582677166,0.9334675083717983,0.009486012518250968
0.13817553520202636,0.05713957167763129,0.03916864395141602,0.018251007489462102,1.0,0.03,2,3,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.3631889763779528,0.5413385826771653,0.34364454443194603,0.5292463442069741,0.5185601799775028,0.45919572553430826,0.0868884893931014,110,0.8067811566657616,0.8120757534618518,0.8541338582677166,0.8073162729658793,0.8289041994750656,0.8218422481672549,0.018032437942508663
0.12521004676818848,0.01716831619890139,0.023581886291503908,0.0007317302214668186,1.0,0.03,2,3,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.452755905511811,0.5049212598425197,0.29358830146231724,0.4465691788526434,0.5033745781777278,0.4402418447694038,0.07729562393718807,143,0.8033532446375238,0.8187279391800163,0.853215223097113,0.8183070866141733,0.8193241469816273,0.8225855281020905,0.016443123811610158
0.1318965435028076,0.012758763213599719,0.025226593017578125,0.0020521861157227943,1.0,0.03,2,3,200,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.4389763779527559,0.48917322834645666,0.3813273340832396,0.5224971878515186,0.43082114735658045,0.4525590551181102,0.04891405508818063,128,0.8640374694542492,0.8551792017377139,0.9135826771653544,0.8661089238845145,0.8749015748031496,0.8747619694089963,0.020398243680112182
0.11497368812561035,0.012170391041422974,0.022600364685058594,0.0004612390989523555,1.0,0.03,2,3,200,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.4911417322834646,0.5280511811023623,0.3487064116985377,0.4583802024746907,0.49606299212598426,0.4644685039370079,0.0619521735599057,97,0.8367499321205538,0.8624423024708119,0.9041338582677165,0.8670275590551182,0.8517060367454069,0.8644119377319214,0.022428456849915606
0.20437517166137695,0.013141756119959344,0.024214696884155274,0.001301855473671262,1.0,0.03,2,3,400,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 3, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.46358267716535434,0.46653543307086615,0.3903262092238471,0.5641169853768279,0.3858267716535433,0.4540776152980877,0.0649255355414509,123,0.918850122183003,0.9059190877002443,0.9417979002624672,0.9043635170603673,0.907250656167979,0.9156362566748122,0.014046898973565742
0.1911156177520752,0.02093486947196291,0.02420353889465332,0.001242498646587604,1.0,0.03,2,3,400,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__min_child_weight': 3, 'model__n_estimators': 400, 'model__subsample': 1.0}",0.5019685039370079,0.5137795275590551,0.37570303712036,0.45725534308211474,0.4392575928008998,0.45759280089988746,0.0493322985849828,114,0.9046972576703775,0.9007941895194136,0.9412073490813648,0.905249343832021,0.8902887139107613,0.9084473708027877,0.017238415853569604
0.16917786598205567,0.04819153316195444,0.024773311614990235,0.002136175820171055,1.0,0.03,3,1,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.46161417322834647,0.49311023622047245,0.29190101237345334,0.5140607424071991,0.5213723284589427,0.4564116985376828,0.08483031294534286,117,0.9242465381482486,0.9301859896823241,0.9500984251968505,0.9022309711286088,0.9282808398950131,0.927008552810209,0.015273600134317238
0.14241857528686525,0.028435730753182342,0.02388157844543457,0.0013466965720171432,1.0,0.03,3,1,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.5511811023622047,0.5182086614173228,0.34251968503937014,0.5573678290213724,0.5281214848143982,0.4994797525309337,0.07978927574225356,14,0.9052402932392072,0.9066657616073853,0.934514435695538,0.8704396325459318,0.889730971128609,0.9013182188433342,0.021136315174633404
0.17273645401000975,0.012496326571203212,0.024750185012817384,0.0016521942756908476,1.0,0.03,3,1,200,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.5029527559055118,0.4881889763779528,0.296962879640045,0.5230596175478066,0.5118110236220472,0.46459505061867273,0.0845883979366921,96,0.9685718164539777,0.9641257127341841,0.9844160104986878,0.9480971128608924,0.9591207349081364,0.9648662774911756,0.011922144587281362
0.14945926666259765,0.004704060323535053,0.03014693260192871,0.01081734045598476,1.0,0.03,3,1,200,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5334645669291338,0.5531496062992126,0.33070866141732286,0.578177727784027,0.4668166479190101,0.49246344206974124,0.08891929898312743,33,0.9502443660059734,0.9465788759163726,0.9655839895013123,0.9360564304461942,0.9360892388451443,0.9469105801429993,0.010907193645136915
0.3109568119049072,0.030054632560188664,0.02472972869873047,0.0008263633764220321,1.0,0.03,3,1,400,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.5246062992125984,0.5167322834645669,0.3318335208098988,0.5736782902137233,0.49606299212598426,0.48858267716535436,0.0824107009681854,43,0.9895465653000272,0.9886980722237307,0.9961614173228347,0.9816929133858269,0.982020997375328,0.9876239931215494,0.005372314396153018
0.30940542221069334,0.06686516916237005,0.025477790832519533,0.0021893286146261876,1.0,0.03,3,1,400,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 1.0}",0.5216535433070866,0.515748031496063,0.36670416197975253,0.5860517435320585,0.41957255343082117,0.4819460067491564,0.07839438785054789,62,0.9791610100461581,0.9821477056747216,0.9930446194225722,0.9789370078740157,0.9810367454068241,0.9828654176848584,0.005227434178305969
0.1961949348449707,0.06495984722719743,0.031981468200683594,0.008920982118372825,1.0,0.03,3,3,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.43208661417322836,0.4881889763779528,0.3329583802024747,0.546119235095613,0.515185601799775,0.4629077615298088,0.07501072799568817,101,0.8493415693727939,0.862204724409449,0.8922244094488189,0.8570209973753281,0.875754593175853,0.8673092587564486,0.015144839797188659
0.16785640716552735,0.041806516743592134,0.029059982299804686,0.006868880712045797,1.0,0.03,3,3,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.44586614173228345,0.5,0.3160854893138358,0.4403824521934758,0.5517435320584927,0.45081552305961753,0.07860165788167171,130,0.8577586206896551,0.8621029052402932,0.9096456692913385,0.8702755905511811,0.8669291338582678,0.8733423839261472,0.018642119429320328
0.18216156959533691,0.03707242654740364,0.023280620574951172,0.0005042972840306492,1.0,0.03,3,3,200,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.4812992125984252,0.4665354330708661,0.3532058492688414,0.5382452193475815,0.4398200224971879,0.4558211473565804,0.060569944310382484,119,0.9072766766223187,0.9071409177301114,0.9409120734908137,0.908497375328084,0.9069225721784777,0.9141499230699612,0.013392283334930154
0.1390538215637207,0.005354312338288568,0.025078535079956055,0.001023347123015582,1.0,0.03,3,3,200,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.4596456692913386,0.5088582677165354,0.32733408323959506,0.4943757030371204,0.4403824521934758,0.446119235095613,0.06417267380119623,140,0.9094827586206896,0.9059190877002443,0.9505905511811024,0.903740157480315,0.9036089238845145,0.9146682957733733,0.01808635277868468
0.29750857353210447,0.04871587398554535,0.03879766464233399,0.018934360260822774,1.0,0.03,3,3,400,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.5285433070866142,0.4635826771653543,0.35995500562429694,0.5607424071991001,0.391451068616423,0.4608548931383577,0.07689519596487818,107,0.9564213956014119,0.943524300841705,0.9677821522309712,0.9399278215223098,0.9336286089238844,0.9482568558240565,0.012277234264987707
0.24813919067382811,0.01593317916501356,0.03205780982971192,0.010628407639667981,1.0,0.03,3,3,400,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 400, 'model__subsample': 1.0}",0.5177165354330708,0.5108267716535433,0.3565804274465692,0.5359955005624297,0.43475815523059624,0.47117547806524185,0.06693007911158645,82,0.9567607928319306,0.9525862068965517,0.9731955380577428,0.9379593175853018,0.9388779527559055,0.9518759616254865,0.012973138243511134
0.14270429611206054,0.025686985380213627,0.028612565994262696,0.0100973398779357,1.0,0.03,4,1,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.5,0.4931102362204724,0.30708661417322836,0.5253093363329584,0.5269966254218224,0.47050056242969635,0.08280258387399068,83,0.9592383926147162,0.9662299755633994,0.9769356955380578,0.9494750656167978,0.9606299212598425,0.9625018101185627,0.009012060806555418
0.20033860206604004,0.08760120597109708,0.04296388626098633,0.036094838408305796,1.0,0.03,4,1,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.5856299212598426,0.5349409448818897,0.3335208098987627,0.5556805399325084,0.562992125984252,0.5145528683914511,0.09195441735128015,2,0.9643972305185989,0.944780070594624,0.9655511811023622,0.9108923884514435,0.9356955380577426,0.9442632817449542,0.02022790337174199
0.31102418899536133,0.06715957350265246,0.02581362724304199,0.001600966037361593,1.0,0.03,4,1,200,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.5255905511811023,0.5098425196850394,0.32733408323959506,0.5421822272215974,0.5146231721034871,0.48391451068616415,0.0790755751640532,57,0.9873065435786044,0.9880192777626935,0.9949475065616797,0.9806430446194226,0.9816272965879265,0.9865087338220653,0.005145208801358656
0.27370429039001465,0.12579812582717156,0.02385859489440918,0.0016054443000651278,1.0,0.03,4,1,200,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.562992125984252,0.5275590551181102,0.3217097862767154,0.5714285714285714,0.47919010123734535,0.49257592800899885,0.0914050526423064,31,0.9809258756448548,0.9760385555253868,0.9879265091863517,0.9687664041994751,0.9758530183727034,0.9779020725857543,0.006336631123333369
